name,price,price_per_gb,color,first_word_latency,cas_latency,total_capacity_gb,DDR_version,speed_mhz,num_modules,gb_per_module,capacity,latency,speed
Silicon Power SP008GBLFU266N22 8 GB,,,,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,2,4,8,19.0,2666.0
Silicon Power SP016GBLFU213B21 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,2,8,16,15.0,2133.0
Silicon Power SP016GBLFU213N42 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,4,4,16,15.0,2133.0
Silicon Power SP016GBLFU213X02 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
Silicon Power SP016GBLFU240B01 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBLFU240B22 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP016GBLFU240F02 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBLFU240X02 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBLFU240X22 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP016GBLFU266B01 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBLFU266B22 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,2,8,16,19.0,2666.0
Silicon Power SP016GBLFU266F01 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBLFU266F02 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBLFU320B01 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP016GBLFU320B21 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,2,8,16,22.0,3200.0
Silicon Power SP016GBLFU320F01 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP032GBLFU213B21 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBLFU213B22 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBLFU213X22 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBLFU240B21 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBLFU240B22 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBLFU240X22 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBLFU266B22 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Silicon Power SP032GBLFU266F01 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBLFU266F02 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBLFU266F21 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Silicon Power SP032GBLFU266F22 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Silicon Power SP032GBLFU266X02 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBLFU320B21 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP032GBLFU320F01 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,1,32,32,22.0,3200.0
Silicon Power SP032GBLFU320F02 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,1,32,32,22.0,3200.0
Silicon Power SP032GBLFU320F21 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP064GBLFU266F21 64 GB,,,,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
Silicon Power SP064GBLFU266F22 64 GB,,,,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
Silicon Power SP064GBLFU266X22 64 GB,,,,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
Silicon Power SP064GBLFU320F21 64 GB,,,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,2,32,64,22.0,3200.0
Silicon Power SP064GBLFU320F22 64 GB,,,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,2,32,64,22.0,3200.0
Silicon Power SP064GBLFU320X22 64 GB,,,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,2,32,64,22.0,3200.0
Silicon Power SP008GBSVU480G02 8 GB,,,,0.18986861092124263,0.17582417582417575,0.027450980392156862,5.0,0.5789473684210527,1,8,8,40.0,4800.0
Silicon Power SP016GBSVU480F02 16 GB,,,,0.18986861092124263,0.17582417582417575,0.058823529411764705,5.0,0.5789473684210527,1,16,16,40.0,4800.0
Silicon Power SP016GBSVU480G22 16 GB,,,,0.18986861092124263,0.17582417582417575,0.058823529411764705,5.0,0.5789473684210527,2,8,16,40.0,4800.0
Silicon Power SP004GBSFU213N01 4 GB,,,,0.38748386116807176,0.7252747252747253,0.011764705882352941,4.0,0.2280263157894737,1,4,4,15.0,2133.0
Silicon Power SP004GBSFU213X02 4 GB,,,,0.38748386116807176,0.7252747252747253,0.011764705882352941,4.0,0.2280263157894737,1,4,4,15.0,2133.0
Silicon Power SP004GBSFU240N01 4 GB,,,,0.37973722184248504,0.6813186813186813,0.011764705882352941,4.0,0.2631578947368421,1,4,4,17.0,2400.0
Silicon Power SP004GBSFU266N02 4 GB,,,,0.37312979418242587,0.6373626373626373,0.011764705882352941,4.0,0.2981578947368421,1,4,4,19.0,2666.0
Silicon Power SP004GBSFU266C02 4 GB,,,,0.37312979418242587,0.6373626373626373,0.011764705882352941,4.0,0.2981578947368421,1,4,4,19.0,2666.0
Silicon Power SP004GBSFU240X02 4 GB,,,,0.37973722184248504,0.6813186813186813,0.011764705882352941,4.0,0.2631578947368421,1,4,4,17.0,2400.0
Silicon Power SP004GBSFU240N02 4 GB,,,,0.37973722184248504,0.6813186813186813,0.011764705882352941,4.0,0.2631578947368421,1,4,4,17.0,2400.0
Silicon Power SP008GBSFU213B01 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
Silicon Power SP008GBSFU213B02 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
Silicon Power SP008GBSFU213N02 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
Silicon Power SP008GBSFU213N21 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,2,4,8,15.0,2133.0
Silicon Power SP008GBSFU213N22 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,2,4,8,15.0,2133.0
Silicon Power SP008GBSFU213X02 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
Silicon Power SP008GBSFU213X22 8 GB,,,,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,2,4,8,15.0,2133.0
Silicon Power SP008GBSFU240B01 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Silicon Power SP008GBSFU240N02 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Silicon Power SP008GBSFU240N21 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,2,4,8,17.0,2400.0
Silicon Power SP008GBSFU240N22 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,2,4,8,17.0,2400.0
Silicon Power SP008GBSFU240X02 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Silicon Power SP008GBSFU240X22 8 GB,,,,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,2,4,8,17.0,2400.0
Silicon Power SP008GBSFU266B01 8 GB,,,,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,1,8,8,19.0,2666.0
Silicon Power SP008GBSFU266N22 8 GB,,,,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,2,4,8,19.0,2666.0
Silicon Power SP008GBSFU320B01 8 GB,,,,0.41140730614414833,0.5714285714285714,0.027450980392156862,4.0,0.3684210526315789,1,8,8,22.0,3200.0
Silicon Power SP008GBSFU320B02 8 GB,,,,0.41140730614414833,0.5714285714285714,0.027450980392156862,4.0,0.3684210526315789,1,8,8,22.0,3200.0
Silicon Power SP016GBSFU213B01 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
Silicon Power SP016GBSFU213B21 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,2,8,16,15.0,2133.0
Silicon Power SP016GBSFU213B22 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,2,8,16,15.0,2133.0
Silicon Power SP016GBSFU213X02 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
Silicon Power SP016GBSFU213X22 16 GB,,,,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,2,8,16,15.0,2133.0
Silicon Power SP016GBSFU240B01 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBSFU240B02 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBSFU240B21 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP016GBSFU240F02 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBSFU240X02 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,1,16,16,17.0,2400.0
Silicon Power SP016GBSFU240X22 16 GB,,,,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP016GBSFU266B01 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBSFU266B02 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBSFU266F01 16 GB,,,,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
Silicon Power SP016GBSFU320B01 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP016GBSFU320B02 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP016GBSFU320B21 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,2,8,16,22.0,3200.0
Silicon Power SP016GBSFU320B22 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,2,8,16,22.0,3200.0
Silicon Power SP016GBSFU320F01 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP016GBSFU320F02 16 GB,,,,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Silicon Power SP032GBSFU213B21 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBSFU213B22 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBSFU213X22 32 GB,,,,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
Silicon Power SP032GBSFU240B21 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBSFU240B22 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBSFU240X22 32 GB,,,,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP032GBSFU266B22 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Silicon Power SP032GBSFU266F01 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBSFU266F02 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBSFU266F21 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
Silicon Power SP032GBSFU266X02 32 GB,,,,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
Silicon Power SP032GBSFU320B21 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP032GBSFU320B22 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP032GBSFU320F01 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,1,32,32,22.0,3200.0
Silicon Power SP032GBSFU320F21 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP032GBSFU320F22 32 GB,,,,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Silicon Power SP064GBSFU266F21 64 GB,,,,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
Silicon Power SP064GBSFU266F22 64 GB,,,,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
Silicon Power SP064GBSFU320F21 64 GB,,,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,2,32,64,22.0,3200.0
Silicon Power SP064GBSFU320F22 64 GB,,,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,2,32,64,22.0,3200.0
Silicon Power SP008GBLVU480G02 8 GB,,,,0.18986861092124263,0.17582417582417575,0.027450980392156862,5.0,0.5789473684210527,1,8,8,40.0,4800.0
Silicon Power SP016GBLVU480G22 16 GB,,,,0.18986861092124263,0.17582417582417575,0.058823529411764705,5.0,0.5789473684210527,2,8,16,40.0,4800.0
TEAMGROUP T-Force Vulcan 16 GB,,,Black,0.3457127667653985,0.21978021978021978,0.058823529411764705,5.0,0.631578947368421,1,16,16,38.0,5200.0
TEAMGROUP T-Force Vulcan 32 GB,,,Black,0.28723323460165573,0.17582417582417575,0.12156862745098039,5.0,0.631578947368421,1,32,32,40.0,5200.0
TEAMGROUP T-Force Vulcan 16 GB,,,Black,0.4792283739652162,0.2637362637362637,0.058823529411764705,5.0,0.6842105263157894,1,16,16,36.0,5600.0
TEAMGROUP T-Force Vulcan 16 GB,,,Red,0.3457127667653985,0.21978021978021978,0.058823529411764705,5.0,0.631578947368421,1,16,16,38.0,5200.0
TEAMGROUP T-Force Vulcan 8 GB,,,Red,0.28723323460165573,0.17582417582417575,0.027450980392156862,5.0,0.631578947368421,1,8,8,40.0,5200.0
TEAMGROUP T-Force Vulcan 32 GB,,,Red,0.28723323460165573,0.17582417582417575,0.12156862745098039,5.0,0.631578947368421,1,32,32,40.0,5200.0
TEAMGROUP T-Force Vulcan 16 GB,,,Red,0.3706994759626341,0.17582417582417575,0.058823529411764705,5.0,0.6842105263157894,1,16,16,40.0,5600.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,,Black,0.6455532771322245,0.7032967032967032,0.12156862745098039,4.0,0.34210526315789475,2,16,32,16.0,3000.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,,White,0.6455532771322245,0.7032967032967032,0.12156862745098039,4.0,0.34210526315789475,2,16,32,16.0,3000.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,,White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
TEAMGROUP Night Hawk RGB Gen 2 16 GB,,,White,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,2,8,16,16.0,3000.0
TEAMGROUP Night Hawk RGB Gen 2 32 GB,,,White,0.772157666894509,0.6593406593406593,0.12156862745098039,4.0,0.47368421052631576,2,16,32,18.0,4000.0
Thermaltake TOUGHRAM XG RGB 16 GB,,,Black / Silver,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
ADATA XPG SPECTRIX D50 32 GB,,,White,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Silicon Power SP032GBLFU240BD2 32 GB,,,Gray,0.37973722184248504,0.6813186813186813,0.12156862745098039,4.0,0.2631578947368421,2,16,32,17.0,2400.0
Silicon Power SP016GBLFU240BD2 16 GB,,,Gray,0.37973722184248504,0.6813186813186813,0.058823529411764705,4.0,0.2631578947368421,2,8,16,17.0,2400.0
Silicon Power SP008GBLFU240ND2 8 GB,,,Gray,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,2,4,8,17.0,2400.0
Silicon Power SP008GBLFU240BS2 8 GB,,,Gray,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Silicon Power SP004GBLFU240NS2 4 GB,,,Gray,0.37973722184248504,0.6813186813186813,0.011764705882352941,4.0,0.2631578947368421,1,4,4,17.0,2400.0
GeIL EVO V RGB 32 GB,,,Black,0.5811498443077391,0.21978021978021978,0.12156862745098039,5.0,0.8157894736842106,2,16,32,38.0,6600.0
TEAMGROUP Elite 16 GB,,,Black,0.4430773904458116,0.7032967032967032,0.058823529411764705,4.0,0.2631578947368421,2,8,16,16.0,2400.0
Neo Forza FAYE 32 GB,,,Black / Silver,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Neo Forza FAYE 64 GB,,,Black / Silver,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
Neo Forza FAYE 64 GB,,,Black / Silver,0.7341839447102605,0.6373626373626373,0.24705882352941178,4.0,0.47368421052631576,2,32,64,19.0,4000.0
Neo Forza MARS 32 GB,,,Gray / Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Neo Forza MARS 32 GB,,,Gray / Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Neo Forza MARS 32 GB,,,Gray / Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Neo Forza MARS 64 GB,,,Gray / Black,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,2,32,64,18.0,3600.0
TEAMGROUP Elite Plus 16 GB,,,Silver,0.22882964988228172,0.13186813186813184,0.058823529411764705,5.0,0.631578947368421,2,8,16,42.0,5200.0
OLOy Blade RGB 32 GB,,,Black,0.5621629832156149,0.17582417582417575,0.12156862745098039,5.0,0.8421052631578947,2,16,32,40.0,6800.0
TEAMGROUP Elite 64 GB,,,Black,0.4430773904458116,0.7032967032967032,0.24705882352941178,4.0,0.2631578947368421,2,32,64,16.0,2400.0
TEAMGROUP Elite 32 GB,,,Black,0.4430773904458116,0.7032967032967032,0.12156862745098039,4.0,0.2631578947368421,2,16,32,16.0,2400.0
TEAMGROUP Elite 32 GB,,,Black,0.38748386116807176,0.7252747252747253,0.12156862745098039,4.0,0.2280263157894737,2,16,32,15.0,2133.0
TEAMGROUP Elite 16 GB,,,Black,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,2,8,16,15.0,2133.0
TEAMGROUP Elite 8 GB,,,Black,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,2,4,8,15.0,2133.0
TEAMGROUP Elite 32 GB,,,Black,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
TEAMGROUP Elite 32 GB,,,Black,0.4430773904458116,0.7032967032967032,0.12156862745098039,4.0,0.2631578947368421,1,32,32,16.0,2400.0
TEAMGROUP Elite 8 GB,,,Black,0.4430773904458116,0.7032967032967032,0.027450980392156862,4.0,0.2631578947368421,1,8,8,16.0,2400.0
TEAMGROUP Elite 16 GB,,,Black,0.38748386116807176,0.7252747252747253,0.058823529411764705,4.0,0.2280263157894737,1,16,16,15.0,2133.0
TEAMGROUP Elite 8 GB,,,Black,0.38748386116807176,0.7252747252747253,0.027450980392156862,4.0,0.2280263157894737,1,8,8,15.0,2133.0
TEAMGROUP Elite 4 GB,,,Black,0.38748386116807176,0.7252747252747253,0.011764705882352941,4.0,0.2280263157894737,1,4,4,15.0,2133.0
TEAMGROUP T-Create Classic 8 GB,,,Silver / Black,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,1,8,8,19.0,2666.0
TEAMGROUP T-Create Classic 16 GB,,,Silver / Black,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
TEAMGROUP T-Create Classic 32 GB,,,Silver / Black,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
TEAMGROUP T-Create Classic 16 GB,,,Silver / Black,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,2,8,16,19.0,2666.0
TEAMGROUP T-Create Classic 32 GB,,,Silver / Black,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
TEAMGROUP T-Force Zeus 64 GB,,,Red / Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
TEAMGROUP T-Force Zeus 16 GB,,,Red / Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
TEAMGROUP T-Force Zeus 64 GB,,,Red / Black,0.37312979418242587,0.6373626373626373,0.24705882352941178,4.0,0.2981578947368421,2,32,64,19.0,2666.0
TEAMGROUP T-Force Zeus 32 GB,,,Red / Black,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,2,16,32,19.0,2666.0
TEAMGROUP T-Force Zeus 16 GB,,,Red / Black,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,2,8,16,19.0,2666.0
TEAMGROUP T-Force Zeus 8 GB,,,Red / Black,0.6962102225260121,0.7032967032967032,0.027450980392156862,4.0,0.3684210526315789,1,8,8,16.0,3200.0
TEAMGROUP T-Force Zeus 32 GB,,,Red / Black,0.37312979418242587,0.6373626373626373,0.12156862745098039,4.0,0.2981578947368421,1,32,32,19.0,2666.0
TEAMGROUP T-Force Zeus 16 GB,39.99,0.9823184673785158,Red / Black,0.37312979418242587,0.6373626373626373,0.058823529411764705,4.0,0.2981578947368421,1,16,16,19.0,2666.0
TEAMGROUP T-Force Zeus 8 GB,,,Red / Black,0.37312979418242587,0.6373626373626373,0.027450980392156862,4.0,0.2981578947368421,1,8,8,19.0,2666.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,,White,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,1,32,32,40.0,6000.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,,Black,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,1,32,32,40.0,6000.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,,Black,0.4430773904458116,0.17582417582417575,0.058823529411764705,5.0,0.736842105263158,1,16,16,40.0,6000.0
Timetec PINNACLE Konduit 64 GB,,,White,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
Timetec PINNACLE Konduit 64 GB,,,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
Timetec PINNACLE Konduit 32 GB,,,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,1,32,32,16.0,3200.0
Timetec PINNACLE Konduit RGB 32 GB,,,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,1,32,32,16.0,3200.0
Timetec PINNACLE Konduit RGB 8 GB,,,Black,0.6962102225260121,0.7032967032967032,0.027450980392156862,4.0,0.3684210526315789,1,8,8,16.0,3200.0
