index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred
437,Intel Xeon E3-1265L V3,398.95,4,2.5,3.7,45,Intel HD Graphics,TRUE,Haswell-WS,1150,22,8,"DDR3, DDR4",,"Jun 2nd, 2013",0.1347418558412899,Unknown,TRUE,0.070717131,TRUE,0.1018329938900203,TRUE
438,Intel Core i3-6320,106.6,2,3.9,3.9,51,Intel HD Graphics 530,TRUE,Skylake,1151,14,4,DDR4,,"Sep 1st, 2015",0.086215561,Desktop,FALSE,0.038512616,TRUE,0.060409403,TRUE
439,Intel Core i3-4340,94.88,2,3.6,3.6,54,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"Sep 1st, 2013",0.067294457,Desktop,FALSE,0.025398406,TRUE,0.050053505,TRUE
440,Intel Xeon E5-2650L V2,,10,1.7,2.1,70,,TRUE,Ivy Bridge-EP,2011,22,25,DDR3,,"Sep 1st, 2013",0.2068430597129061,Unknown,TRUE,0.1492363877822045,TRUE,0.1933100900963098,TRUE
441,Intel Pentium G3250,65.72,2,3.2,3.2,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Jul 21st, 2014",0.032816972,Desktop,FALSE,0.003486056,TRUE,0.027615727,TRUE
442,Intel Core i3-540,149.94,2,3.06,3.06,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.023815246,Desktop,FALSE,0.003652058,TRUE,0.02934171,TRUE
443,Intel Core i7-975,770,4,3.33,3.33,130,,TRUE,Bloomfield,1366,45,8,DDR3,,"Jun 2nd, 2009",0.064323013,Desktop,FALSE,0.032038513,TRUE,0.077669233,TRUE
444,Intel Xeon E5-2690,135.4,8,2.9,3.8,135,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"Mar 6th, 2012",0.2055102798837641,Server,FALSE,0.1527224435590969,TRUE,0.1284821705961545,FALSE
445,Intel Core i7-9700T,323,8,2,4.3,35,Intel HD Graphics 630,FALSE,Coffee Lake,1151,14,12,DDR4,,"Apr 23rd, 2019",0.2252616399746553,Desktop,FALSE,0.1591965471447543,TRUE,0.179502227,TRUE
446,Intel Core i9-9920X,999,12,3.5,4.4,165,,TRUE,Skylake-X,2066,14,19.25,DDR4,,"Oct 19th, 2018",0.5432716467477987,Desktop,FALSE,0.4120185922974767,TRUE,0.4090579585073699,TRUE
447,Intel Xeon E-2286G,1427.23,6,4,4.9,95,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","May 29th, 2019",0.3049662435272783,Server,FALSE,0.2174634794156706,TRUE,0.2391867168352377,FALSE
448,Intel Xeon E3-1220 V2,93,4,3.1,3.1,69,,FALSE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.093185344,Server,FALSE,0.044322709,TRUE,0.0647934,FALSE
449,Intel Xeon E3-1275 V2,374,4,3.5,3.5,77,Intel HD Graphics P4000,TRUE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.1351788328344512,Server,FALSE,0.075199203,TRUE,0.1070109427318858,TRUE
450,Intel Xeon E3-1270 V5,,4,3.6,4,80,,TRUE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1518276562738971,Unknown,TRUE,0.085159363,TRUE,0.1173668404156166,TRUE
451,Intel Core i5-3330S,229.95,4,2.7,3.2,65,Intel HD Graphics 2500,FALSE,Ivy Bridge,1155,22,6,DDR3,,"Sep 3rd, 2012",0.073936507,Desktop,FALSE,0.031042497,TRUE,0.069039318,TRUE
452,Intel Xeon E-2104G,336.75,4,3.2,3.2,65,Intel HD Graphics P630,FALSE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.1230308724245668,Server,FALSE,0.06623506,TRUE,0.094929062,TRUE
453,Intel Xeon E-2274G,567.99,4,4,4.9,83,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","May 29th, 2019",0.2017522777425768,Server,FALSE,0.1306440903054448,TRUE,0.1449825675722323,TRUE
454,Intel Core i3-3225,200,2,3.3,3.3,55,Intel HD Graphics 4000,TRUE,Ivy Bridge,1155,22,3,DDR3,,"Sep 3rd, 2012",0.039240534,Desktop,FALSE,0.019256308,TRUE,0.036245642,TRUE
455,AMD FX-4130,,4,3.8,3.8,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Aug 27th, 2012",0.08870633,Unknown,TRUE,0.042662683,TRUE,0.086299147,TRUE
456,Intel Xeon E5-2687W,192,8,3.1,3.8,150,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"Mar 6th, 2012",0.2047237212960737,Server,FALSE,0.1527224435590969,TRUE,0.1898581242017329,TRUE
457,Intel Xeon E5-1650,112,6,3.2,3.8,130,,TRUE,Sandy Bridge-E,2011,32,12,DDR3,,"Mar 6th, 2012",0.1679521073215495,Server,FALSE,0.1178618857901726,TRUE,0.108771445,FALSE
458,Intel Xeon E5-2650L,189.95,8,1.8,2.3,70,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"Mar 6th, 2012",0.1202342196683344,Server,FALSE,0.092795485,TRUE,0.129448721,TRUE
459,Intel Pentium G4620,146,2,3.7,3.7,51,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,3,DDR4,,"Jan 3rd, 2017",0.073215495,Desktop,FALSE,0.030544489,TRUE,0.053505471,TRUE
460,Intel Core i3-7300,299.99,2,4,4,51,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,4,DDR4,,"Jan 3rd, 2017",0.09344753,Desktop,FALSE,0.043990704,TRUE,0.065587352,TRUE
461,Intel Core i5-8600T,199.99,6,2.3,3.7,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,9,DDR4,,"Apr 2nd, 2018",0.1704428761825689,Desktop,FALSE,0.093625498,TRUE,0.132900687,TRUE
462,Intel Core i3-2105,113,2,3.1,3.1,65,Intel HD Graphics 3000,TRUE,Sandy Bridge,1155,32,3,DDR3,,"May 22nd, 2011",0.031571588,Desktop,FALSE,0.003652058,TRUE,0.032793676,TRUE
463,Intel Xeon E3-1225 V5,295,4,3.3,3.7,80,Intel HD Graphics P530,FALSE,Skylake-DT,1151,14,8,DDR3,,"Oct 19th, 2015",0.1245821407502894,Unknown,TRUE,0.066401062,TRUE,0.098381028,TRUE
464,Intel Pentium G630,14.99,2,2.7,2.7,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,"DDR3, DDR4",,"Sep 4th, 2011",0.018593371,Desktop,FALSE,0.001660027,TRUE,0.022437778,TRUE
465,Intel Celeron G1620,70.27,2,2.7,2.7,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,2,DDR3,,"Dec 3rd, 2012",0.022722804,Desktop,FALSE,0.001328021,TRUE,0.022437778,TRUE
466,Intel Xeon E3-1240 V3,,4,3.4,3.8,80,,TRUE,Haswell-WS,1150,22,8,DDR3,,"Jun 2nd, 2013",0.1363805195656448,Unknown,TRUE,0.078519256,TRUE,0.1087369256791742,TRUE
467,Intel Xeon E5-4650,78.19,8,2.7,3.3,130,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"May 14th, 2012",0.1792479625947693,Server,FALSE,0.124335989,TRUE,0.172598295,TRUE
468,Intel Xeon E5-2650 V3,,10,2.3,3,105,,TRUE,Haswell-EP,2011-3,22,25,DDR3,,"Sep 8th, 2014",0.2247591164325198,Unknown,TRUE,0.1663346613545816,TRUE,0.2088439366219061,TRUE
469,Intel Core i3-10325,154,4,3.9,4.7,65,Intel UHD Graphics 630,TRUE,Comet Lake-R,1200,14,8,DDR4,,"Mar 16th, 2021",0.2159103323210033,Desktop,FALSE,0.1500664010624169,TRUE,0.1501605164140978,TRUE
470,AMD Ryzen 7 PRO 7745,,8,3.8,5.3,65,Radeon,TRUE,Raphael,AM5,5,32,DDR5,"X670E, X670, B650E, B650, A620","Jun 13th, 2023",0.6169896654941117,Unknown,TRUE,0.4676294820717132,TRUE,0.4004280437709275,TRUE
471,Intel Core i7-965,798.95,4,3.2,3.2,130,,TRUE,Bloomfield,1366,45,8,DDR3,,"Nov 17th, 2008",0.062531408,Desktop,FALSE,0.031208499,TRUE,0.07594325,TRUE
472,AMD Phenom II X4 925,21,4,2.8,2.8,95,,FALSE,Deneb,AM3,45,6,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","May 11th, 2009",0.03816994,Desktop,FALSE,0.024236388,TRUE,0.053505471,TRUE
473,AMD Phenom II X4 940 BE,,4,3,3,125,,FALSE,Deneb,AM2+,45,6,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 8th, 2009",0.037011951,Unknown,TRUE,0.024236388,TRUE,0.05868342,TRUE
474,Intel Core i7-3770T,156.59,4,2.5,3.7,45,Intel HD Graphics 4000,TRUE,Ivy Bridge,1155,22,8,DDR3,,"Apr 29th, 2012",0.1124560291900631,Desktop,FALSE,0.059594954,TRUE,0.089751113,TRUE
475,Intel Xeon E5-2620,58,6,2,2,95,,TRUE,Sandy Bridge-EP,2011,32,15,DDR3,,"Mar 6th, 2012",0.1060543162402499,Server,FALSE,0.065903054,TRUE,0.076668163,FALSE
476,AMD FX-6200,,6,3.8,3.8,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Feb 27th, 2012",0.1422360112740064,Unknown,TRUE,0.087981408,TRUE,0.132900687,TRUE
477,Intel Core i3-4360,199.88,2,3.7,3.7,54,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"May 1st, 2014",0.071270948,Desktop,FALSE,0.030544489,TRUE,0.053505471,TRUE
478,AMD FX-8370E,,8,3.3,4.3,95,,FALSE,Vishera,AM3+,32,8,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series","Sep 2nd, 2014",0.1477637702374969,Unknown,TRUE,0.098605578,TRUE,0.1467085505195208,TRUE
479,Intel Core i5-4670S,533,4,3.1,3.8,65,Intel HD Graphics 4600,FALSE,Haswell,1150,22,6,DDR3,,"Jun 2nd, 2013",0.098166882,Desktop,FALSE,0.04498672,TRUE,0.082847181,TRUE
480,Intel Pentium G4560T,79.98,2,2.9,2.9,35,Intel HD Graphics 610,TRUE,Kaby Lake,1151,14,3,DDR4,,"Jan 3rd, 2017",0.054250694,Desktop,FALSE,0.022742364,TRUE,0.039697608,TRUE
481,Intel Pentium Gold G5600,158,2,3.9,3.9,54,Intel UHD Graphics 630,TRUE,Coffee Lake,1151,14,4,DDR4,,"Apr 2nd, 2018",0.073040704,Desktop,FALSE,0.031706507,TRUE,0.053505471,TRUE
482,Intel Core i5-9400T,182,6,1.8,3.4,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,9,DDR4,,"Sep 1st, 2018",0.1615285455220782,Desktop,FALSE,0.085325365,FALSE,0.1218371362490938,FALSE
483,Intel Core i3-3220T,138,2,2.8,2.8,35,Intel HD Graphics 2500,TRUE,Ivy Bridge,1155,22,3,DDR3,,"Sep 3rd, 2012",0.033275798,Desktop,FALSE,0.001328021,TRUE,0.02934171,TRUE
484,AMD Phenom II X2 555 BE,,2,3.2,3.2,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 25th, 2010",0.018331185,Unknown,TRUE,0.003818061,TRUE,0.024163761,TRUE
485,Intel Core i5-660,255.29,2,3.33,3.33,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.042080884,Desktop,FALSE,0.019754316,TRUE,0.039697608,TRUE
486,Intel Core i7-880,338.97,4,3.06,3.06,95,,TRUE,Lynnfield,1156,45,8,DDR3,,"May 30th, 2010",0.054491031,Desktop,FALSE,0.031208499,TRUE,0.065587352,TRUE
487,Intel Xeon E3-1220,115.01,4,3.1,3.1,80,,FALSE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.074919705,Server,FALSE,0.031208499,TRUE,0.072491284,TRUE
488,Intel Xeon E3-1230,417.95,4,3.2,3.2,80,,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.1000677314339399,Server,FALSE,0.047144754,TRUE,0.08802513,TRUE
489,Intel Xeon E5-2687W V2,,8,3.4,4,150,,TRUE,Ivy Bridge-EP,2011,22,20,DDR3,,"Sep 1st, 2013",0.2720618759422316,Unknown,TRUE,0.1864209827357237,TRUE,0.226103766,TRUE
490,Intel Celeron G1840,69,2,2.8,2.8,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"May 1st, 2014",0.029102668,Desktop,FALSE,0.001328021,TRUE,0.025889744,TRUE
491,Intel Pentium G3450,57.97,2,3.4,3.4,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"May 1st, 2014",0.036378335,Desktop,FALSE,0.019588313,TRUE,0.031067693,TRUE
492,Intel Xeon E5-2687W V3,,10,3.1,3.5,160,,TRUE,Haswell-EP,2011-3,22,25,DDR4,"C612, X99","Sep 8th, 2014",0.3086150014201752,Unknown,TRUE,0.2237715803452855,TRUE,0.2640753909351375,TRUE
493,Intel Xeon E3-1220 V5,,4,3,3.5,80,,FALSE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1135484716729664,Unknown,TRUE,0.057436919,TRUE,0.093203079,TRUE
494,AMD Phenom II X4 830,59.58,4,2.8,2.8,95,,FALSE,Deneb,AM3,45,4,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.034870764,Unknown,FALSE,0.024236388,TRUE,0.051779488,TRUE
495,Intel Celeron G530,65.86,2,2.4,2.4,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,2,DDR3,,"Sep 4th, 2011",0.014638729,Desktop,FALSE,0.001660027,TRUE,0.018985812,TRUE
496,Intel Xeon E3-1245 V2,367.5,4,3.4,3.4,77,Intel HD Graphics P4000,TRUE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.1286897244860058,Server,FALSE,0.069555113,TRUE,0.1035589768373088,TRUE
497,Intel Xeon E5-2630L V3,410,8,1.8,2.9,55,,TRUE,Haswell-EP,2011-3,22,20,DDR4,"C612, X99","Sep 8th, 2014",0.2122834232777644,Unknown,TRUE,0.1558764940239043,TRUE,0.1777762435707135,TRUE
498,Intel Xeon E-2134,297.57,4,3.5,4.5,71,,TRUE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.1816731849068146,Server,FALSE,0.1113877822045152,TRUE,0.132900687,TRUE
499,Intel Core i5-661,99.5,2,3.33,3.33,87,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.044484258,Desktop,FALSE,0.019754316,TRUE,0.043149574,TRUE
500,AMD Phenom II X4 970 BE,,4,3.5,3.5,125,,FALSE,Zosma,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Oct 1st, 2010",0.054622124,Unknown,TRUE,0.03187251,TRUE,0.069039318,TRUE
501,AMD Phenom II X4 960T BE,,4,3,3,95,,FALSE,Zosma,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2010",0.039480871,Unknown,TRUE,0.024236388,TRUE,0.055231454,TRUE
502,AMD FX-4170,,4,4.2,4.2,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Feb 27th, 2012",0.080163429,Unknown,TRUE,0.039840637,TRUE,0.082847181,TRUE
503,Intel Pentium G645,84,2,2.9,2.9,65,Intel HD Graphics 2500,FALSE,Sandy Bridge,1155,32,3,DDR3,,"Sep 2nd, 2012",0.020253884,Desktop,FALSE,0.001660027,TRUE,0.022437778,TRUE
504,Intel Xeon E3-1270,79.97,4,3.4,3.4,80,,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.1083702943040048,Server,FALSE,0.053950863,TRUE,0.093203079,TRUE
505,Intel Xeon E3-1245 V3,,4,3.4,3.8,84,Intel HD Graphics P4600,TRUE,Haswell-WS,1150,22,8,"DDR3, DDR4",,"Jun 2nd, 2013",0.1369922873560707,Unknown,TRUE,0.078519256,TRUE,0.1104629086264627,TRUE
506,Intel Xeon E3-1285 V6,949.95,4,4.1,4.5,79,Intel HD Graphics 630,TRUE,Kaby Lake-DT,1151,14,8,DDR4,,"Aug 1st, 2017",0.208481723,Unknown,TRUE,0.1336321381142098,TRUE,0.1484345334668093,TRUE
507,Intel Xeon E-2276G,442.9,6,3.8,4.9,80,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","May 29th, 2019",0.2828333588236579,Server,FALSE,0.2103253652058432,TRUE,0.2053919707273292,TRUE
508,Intel Xeon E5-2609,57.99,4,2.4,2.4,80,,FALSE,Sandy Bridge-EP,2011,32,10,DDR3,,"Mar 6th, 2012",0.048001923,Server,FALSE,0.018426295,TRUE,0.056957437,TRUE
509,Intel Xeon E5-2640,93.99,6,2.5,3,95,,TRUE,Sandy Bridge-EP,2011,32,15,DDR3,,"Mar 6th, 2012",0.1287989687342961,Server,FALSE,0.081507304,TRUE,0.1225447892574821,TRUE
510,Intel Xeon E5-2643 V3,555.44,6,3.4,3.7,135,,TRUE,Haswell-EP,2011-3,22,20,DDR4,"C612, X99","Sep 8th, 2014",0.2086565142345255,Unknown,TRUE,0.1427622841965471,TRUE,0.172598295,TRUE
511,Intel Xeon E5-1620 V4,149,4,3.5,3.8,140,,TRUE,Broadwell-EP,2011-3,14,10,DDR4,"C612, X99","Jun 20th, 2016",0.1481352006816841,Unknown,TRUE,0.092131474,TRUE,0.1242707722047706,TRUE
512,AMD Phenom II X4 965,74.02,4,3.4,3.4,125,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Nov 7th, 2009",0.046319561,Desktop,FALSE,0.026560425,TRUE,0.063861369,TRUE
513,AMD FX-8100,,8,2.8,2.8,95,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 12th, 2011",0.1065568397823854,Unknown,TRUE,0.07187915,TRUE,0.1242707722047706,TRUE
514,Intel Xeon E3-1245,245,4,3.3,3.3,95,Intel HD Graphics,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.1079333173108435,Server,FALSE,0.059096946,TRUE,0.094929062,TRUE
515,Intel Xeon E3-1275,376.99,4,3.4,3.4,95,Intel HD Graphics,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.1080644104087919,Server,FALSE,0.059096946,TRUE,0.094929062,TRUE
516,Intel Pentium G3430,61.57,2,3.3,3.3,54,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Sep 1st, 2013",0.037121196,Desktop,FALSE,0.019422311,TRUE,0.031067693,TRUE
517,Intel Xeon E5-2609 V2,,4,2.5,2.5,80,,FALSE,Ivy Bridge-EP,2011,22,10,DDR3,,"Sep 1st, 2013",0.078175184,Unknown,TRUE,0.029714475,TRUE,0.072491284,TRUE
518,Intel Core i3-4350,99.99,2,3.6,3.6,54,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"May 1st, 2014",0.066267561,Desktop,FALSE,0.025398406,TRUE,0.050053505,TRUE
519,Intel Xeon E5-1680 V3,,8,3.2,3.8,140,,TRUE,Haswell-EP,2011-3,22,20,DDR4,"C612, X99","Sep 8th, 2014",0.2662719307828443,Unknown,TRUE,0.1909030544488711,TRUE,0.2209258172529255,TRUE
520,Intel Xeon E3-1235L V5,,4,2,3,25,Intel HD Graphics P530,FALSE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.094343333,Unknown,TRUE,0.043658699,TRUE,0.072491284,TRUE
521,Intel Core i3-8300T,158.95,4,3.2,3.2,35,Intel UHD Graphics 630,FALSE,Coffee Lake,1151,14,8,DDR4,,"Apr 2nd, 2018",0.1180056370032117,Desktop,FALSE,0.060590969,TRUE,0.08802513,TRUE
522,Intel Xeon E-2246G,311,6,3.6,4.8,80,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","May 29th, 2019",0.2976687277414844,Server,FALSE,0.2287516600265604,TRUE,0.2140218854637716,TRUE
523,Intel Pentium G6950,47.48,2,2.8,2.8,73,Intel HD Graphics,FALSE,Clarkdale,1156,32,3,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.01387402,Desktop,FALSE,0.001660027,TRUE,0.020711795,TRUE
524,AMD Phenom II X6 1035T,108,6,2.6,2.6,95,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Apr 27th, 2010",0.05508095,Desktop,FALSE,0.03436255,TRUE,0.079395216,TRUE
525,Intel Core i3-7300T,125.36,2,3.5,3.5,35,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,4,DDR4,,"Jan 3rd, 2017",0.081561756,Desktop,FALSE,0.032702523,TRUE,0.055231454,TRUE
526,Intel Core i5-3550S,319.95,4,3,3.7,65,Intel HD Graphics 2500,FALSE,Ivy Bridge,1155,22,6,DDR3,,"Apr 29th, 2012",0.089820621,Desktop,FALSE,0.040504648,TRUE,0.077669233,TRUE
527,AMD Phenom II X4 810,213,4,2.6,2.6,95,,FALSE,Deneb,AM3,45,4,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.031090913,Desktop,FALSE,0.008466135,TRUE,0.050053505,TRUE
528,AMD Phenom II X6 1075T,79.99,6,3,3,95,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 21st, 2010",0.062444012,Desktop,FALSE,0.03436255,TRUE,0.082847181,TRUE
529,Intel Pentium G850,101.97,2,2.9,2.9,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"May 22nd, 2011",0.020690861,Desktop,FALSE,0.001660027,TRUE,0.024163761,TRUE
530,Intel Xeon E5-2640 V2,,8,2,2.5,95,,TRUE,Ivy Bridge-EP,2011,22,20,DDR3,,"Sep 1st, 2013",0.2101859337105901,Unknown,TRUE,0.1596945551128818,TRUE,0.1829541924125789,TRUE
531,Intel Xeon E3-1226 V3,,4,3.3,3.7,84,Intel HD Graphics P4600,FALSE,Haswell-WS,1150,22,8,DDR3,"C226, 8 Series, 9 Series","May 11th, 2014",0.1092442482903275,Unknown,TRUE,0.052954847,TRUE,0.091477096,TRUE
532,Intel Xeon E5-1630 V3,,4,3.7,3.8,140,,TRUE,Haswell-EP,2011-3,22,10,DDR4,"C612, X99","Sep 8th, 2014",0.1309838537001026,Unknown,TRUE,0.083167331,TRUE,0.1156408574683282,TRUE
533,Intel Xeon E5-2650L V3,,12,1.8,2.5,65,,TRUE,Haswell-EP,2011-3,22,30,DDR4,"C612, X99","Sep 8th, 2014",0.217505298,Unknown,TRUE,0.1656706507304116,TRUE,0.2140218854637716,TRUE
534,Intel Xeon E5-2695 V3,,14,2.3,3.3,120,,TRUE,Haswell-EP,2011-3,22,35,DDR4,"C612, X99","Sep 8th, 2014",0.2459525006008433,Unknown,TRUE,0.173804781,TRUE,0.2554454761986951,TRUE
535,AMD Phenom II X6 1065T,99.98,6,2.7,2.7,95,,FALSE,Thuban,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.063230571,Desktop,FALSE,0.03436255,TRUE,0.084573164,TRUE
536,Intel Pentium G4500,166.67,2,3.5,3.5,51,Intel HD Graphics 530,FALSE,Skylake,1151,14,4,"DDR3, DDR4",,"Sep 1st, 2015",0.050427145,Desktop,FALSE,0.019920319,TRUE,0.037971625,TRUE
537,Intel Pentium Gold G5500,169.87,2,3.8,3.8,54,Intel UHD Graphics 630,TRUE,Coffee Lake,1151,14,4,DDR4,,"Apr 2nd, 2018",0.073062553,Desktop,FALSE,0.031706507,TRUE,0.053505471,TRUE
538,Intel Xeon E-2146G,369.94,6,3.5,4.5,80,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","Jul 12th, 2018",0.2823963818304966,Server,FALSE,0.174468792,TRUE,0.2053919707273292,TRUE
539,Intel Xeon E-2124G,229.99,4,3.4,4.5,71,Intel HD Graphics P630,FALSE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.1549520417750005,Server,FALSE,0.094787517,TRUE,0.1139148745210397,TRUE
540,Intel Xeon E-2124,204.99,4,3.3,4.3,71,,FALSE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.1431318141099871,Server,FALSE,0.08250332,TRUE,0.1087369256791742,TRUE
541,AMD Phenom II X4 920,27.89,4,2.8,2.8,125,,FALSE,Deneb,AM3,45,6,DDR2,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 8th, 2009",0.032183356,Desktop,FALSE,0.008466135,TRUE,0.055231454,TRUE
542,Intel Core i5-670,122.45,2,3.46,3.46,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Jan 7th, 2010",0.045554852,Desktop,FALSE,0.019920319,TRUE,0.041423591,TRUE
543,Intel Core i3-2100T,49.13,2,2.5,2.5,35,Intel HD Graphics 2000,TRUE,Sandy Bridge,1155,32,3,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Feb 20th, 2011",0.02639341,Desktop,FALSE,0.001328021,TRUE,0.024163761,TRUE
544,AMD Phenom II X4 980 BE,,4,3.7,3.7,125,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","May 3rd, 2011",0.063667548,Unknown,TRUE,0.031540505,TRUE,0.072491284,TRUE
545,Intel Pentium G2010,22.97,2,2.8,2.8,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,3,DDR3,,"Jan 21st, 2013",0.024361467,Desktop,FALSE,0.001328021,TRUE,0.024163761,TRUE
546,Intel Xeon E5-2643 V2,398.95,6,3.5,3.8,130,,TRUE,Ivy Bridge-EP,2011,22,15,DDR3,,"Sep 1st, 2013",0.2082632349406803,Unknown,TRUE,0.14873838,TRUE,0.172598295,TRUE
547,Intel Xeon E5-2603 V2,153.01,4,1.8,1.8,80,,FALSE,Ivy Bridge-EP,2011,22,10,DDR3,,"Sep 1st, 2013",0.071139854,Unknown,TRUE,0.029714475,TRUE,0.069039318,TRUE
548,Intel Xeon E3-1275 V5,,4,3.6,4,80,Intel HD Graphics P530,TRUE,Skylake-DT,1151,14,8,"DDR3, DDR4",,"Oct 19th, 2015",0.1518276562738971,Unknown,TRUE,0.085159363,TRUE,0.1173668404156166,TRUE
